,id,mobile_plan,accept
32038,8338.0,socialmediagold,0.0
32039,8338.0,datacall,0.0
32040,9857.0,socialmediagold,0.0
32041,9857.0,datacall,0.0
32042,9857.0,datasilver,0.0
32043,14992.0,socialmediagold,0.0
32044,14992.0,datasilver,0.0
32045,4201.0,datasilver,0.0
32046,4201.0,datagold,0.0
32047,2088.0,datagold,1.0
32048,13162.0,datasilver,0.0
32049,13162.0,datacall,0.0
32050,13162.0,socialmediagold,0.0
32051,17970.0,datagold,0.0
32052,1936.0,socialmediagold,0.0
32053,1936.0,socialmedia,0.0
32054,1936.0,datasilver,0.0
32055,3754.0,datagold,0.0
32056,3754.0,datasilver,1.0
32057,17607.0,socialmedia,0.0
32058,17607.0,datacall,0.0
32059,17607.0,datagold,0.0
32060,15285.0,socialmediagold,1.0
32061,15285.0,datagold,0.0
32062,15285.0,datacall,0.0
32063,17100.0,datagold,0.0
32064,17100.0,socialmediagold,0.0
32065,17100.0,datasilver,0.0
32066,2170.0,socialmedia,0.0
32067,2170.0,datasilver,0.0
32068,2170.0,datagold,0.0
32069,2170.0,datacall,0.0
32070,12021.0,datagold,0.0
32071,12021.0,socialmediagold,0.0
32072,12021.0,datasilver,0.0
32073,15347.0,socialmedia,0.0
32074,15347.0,datasilver,0.0
32075,15347.0,datagold,0.0
32076,15347.0,socialmediagold,0.0
32077,4567.0,datacall,0.0
32078,15138.0,datagold,0.0
32079,15138.0,socialmedia,0.0
32080,15138.0,datacall,0.0
32081,14094.0,datagold,0.0
32082,2194.0,datagold,0.0
32083,2194.0,datacall,0.0
32084,2194.0,socialmedia,0.0
32085,2194.0,datasilver,0.0
32086,9251.0,socialmedia,0.0
32087,9251.0,datacall,0.0
32088,2201.0,socialmediagold,0.0
32089,18427.0,socialmediagold,0.0
32090,18427.0,socialmedia,0.0
32091,16654.0,socialmedia,0.0
32092,16654.0,socialmediagold,0.0
32093,16654.0,datagold,0.0
32094,8667.0,socialmedia,0.0
32095,8667.0,socialmediagold,0.0
32096,14233.0,datagold,0.0
32097,16600.0,datacall,0.0
32098,16600.0,socialmediagold,0.0
32099,16600.0,datasilver,0.0
32100,16600.0,datagold,0.0
32101,11883.0,datagold,0.0
32102,8919.0,datagold,0.0
32103,11665.0,datasilver,0.0
32104,11665.0,socialmedia,0.0
32105,11665.0,datagold,0.0
32106,7695.0,socialmediagold,0.0
32107,7695.0,socialmedia,0.0
32108,9627.0,datacall,0.0
32109,12736.0,socialmediagold,0.0
32110,10934.0,datagold,0.0
32111,10934.0,socialmediagold,0.0
32112,10934.0,datacall,0.0
32113,10934.0,datasilver,0.0
32114,16043.0,socialmedia,0.0
32115,13180.0,socialmediagold,0.0
32116,13180.0,datagold,0.0
32117,15558.0,socialmedia,0.0
32118,15558.0,datacall,0.0
32119,15558.0,datagold,0.0
32120,15552.0,datasilver,0.0
32121,18349.0,socialmediagold,0.0
32122,18349.0,socialmedia,0.0
32123,19082.0,datasilver,0.0
32124,19082.0,socialmedia,0.0
32125,19082.0,socialmediagold,0.0
32126,19082.0,datacall,0.0
32127,8597.0,datacall,0.0
32128,8597.0,datagold,0.0
32129,8597.0,socialmedia,1.0
32130,8597.0,datasilver,0.0
32131,14627.0,socialmedia,0.0
32132,17601.0,socialmedia,0.0
32133,17601.0,datasilver,0.0
32134,17601.0,datagold,0.0
32135,9938.0,datagold,0.0
32136,9938.0,socialmedia,0.0
32137,9938.0,socialmediagold,0.0
32138,3196.0,datacall,0.0
32139,3196.0,datasilver,0.0
32140,3196.0,datagold,0.0
32141,3196.0,socialmedia,0.0
32142,12093.0,datagold,0.0
32143,12093.0,datacall,0.0
32144,12093.0,socialmediagold,0.0
32145,18971.0,datacall,0.0
32146,18971.0,datagold,0.0
32147,18971.0,socialmediagold,0.0
32148,5601.0,datagold,0.0
32149,5601.0,socialmediagold,0.0
32150,14892.0,datagold,0.0
32151,14892.0,datasilver,0.0
32152,10555.0,datacall,0.0
32153,10555.0,datagold,0.0
32154,18390.0,socialmediagold,0.0
32155,18390.0,socialmedia,0.0
32156,18390.0,datacall,0.0
32157,18390.0,datagold,0.0
32158,1687.0,socialmediagold,0.0
32159,1687.0,datacall,0.0
32160,1687.0,datagold,0.0
32161,19792.0,socialmedia,0.0
32162,19792.0,datasilver,0.0
32163,16470.0,datacall,0.0
32164,16470.0,datagold,0.0
32165,16470.0,socialmediagold,0.0
32166,7486.0,datagold,0.0
32167,7486.0,socialmediagold,0.0
32168,7486.0,socialmedia,0.0
32169,7486.0,datacall,0.0
32170,7058.0,datacall,0.0
32171,7058.0,datasilver,0.0
32172,7058.0,datagold,1.0
32173,7058.0,socialmediagold,0.0
32174,19115.0,datagold,0.0
32175,19115.0,datacall,0.0
32176,9248.0,socialmediagold,0.0
32177,9248.0,socialmedia,0.0
32178,16661.0,datagold,0.0
32179,15162.0,datasilver,0.0
32180,15162.0,datacall,0.0
32181,15162.0,socialmediagold,0.0
32182,13538.0,socialmedia,0.0
32183,13524.0,socialmediagold,0.0
32184,13524.0,datasilver,0.0
32185,13524.0,socialmedia,0.0
32186,4682.0,datagold,0.0
32187,10676.0,socialmedia,1.0
32188,10676.0,datagold,0.0
32189,10676.0,socialmediagold,0.0
32190,10676.0,datacall,0.0
32191,11784.0,datasilver,0.0
32192,11784.0,datagold,0.0
32193,15237.0,datasilver,0.0
32194,15237.0,socialmediagold,0.0
32195,15237.0,socialmedia,0.0
32196,11085.0,datasilver,0.0
32197,10521.0,datagold,0.0
32198,10521.0,socialmediagold,0.0
32199,18087.0,datagold,0.0
32200,18087.0,datacall,0.0
32201,18087.0,socialmediagold,0.0
32202,6866.0,socialmediagold,0.0
32203,6866.0,socialmedia,0.0
32204,6866.0,datasilver,0.0
32205,19607.0,datasilver,0.0
32206,19607.0,socialmediagold,0.0
32207,3871.0,datagold,0.0
32208,3871.0,datacall,0.0
32209,3871.0,socialmedia,0.0
32210,6362.0,datasilver,0.0
32211,6362.0,socialmedia,1.0
32212,6362.0,datacall,0.0
32213,6362.0,socialmediagold,0.0
32214,16069.0,datagold,0.0
32215,10406.0,datasilver,0.0
32216,10406.0,socialmedia,0.0
32217,1255.0,datagold,0.0
32218,1146.0,datacall,0.0
32219,10050.0,datacall,1.0
32220,10050.0,socialmedia,0.0
32221,10050.0,datagold,0.0
32222,11512.0,datacall,0.0
32223,15089.0,datacall,0.0
32224,15089.0,datasilver,0.0
32225,15089.0,socialmedia,0.0
32226,15569.0,socialmediagold,0.0
32227,15569.0,socialmedia,0.0
32228,5745.0,socialmediagold,0.0
32229,8104.0,socialmediagold,0.0
32230,10978.0,datagold,0.0
32231,10978.0,socialmediagold,0.0
32232,10978.0,datacall,0.0
32233,10203.0,datacall,0.0
32234,19998.0,datasilver,0.0
32235,19998.0,socialmedia,0.0
32236,19998.0,socialmediagold,0.0
32237,5419.0,datagold,0.0
32238,5600.0,socialmediagold,0.0
32239,5600.0,datacall,0.0
32240,5600.0,datasilver,0.0
32241,6757.0,socialmediagold,0.0
32242,6757.0,datagold,0.0
32243,6757.0,datasilver,0.0
32244,2894.0,socialmediagold,0.0
32245,12761.0,datagold,0.0
32246,12761.0,datasilver,0.0
32247,12761.0,socialmediagold,0.0
32248,12761.0,datacall,0.0
32249,6379.0,datagold,0.0
32250,6379.0,socialmediagold,0.0
32251,6379.0,datacall,0.0
32252,4693.0,datasilver,1.0
32253,4693.0,datacall,0.0
32254,4693.0,datagold,0.0
32255,11035.0,datacall,0.0
32256,11035.0,socialmedia,0.0
32257,11035.0,datasilver,0.0
32258,1123.0,socialmediagold,0.0
32259,1123.0,socialmedia,0.0
32260,7123.0,socialmediagold,0.0
32261,7123.0,socialmedia,0.0
32262,7123.0,datasilver,0.0
32263,17172.0,socialmediagold,0.0
32264,17172.0,datagold,0.0
32265,17172.0,datasilver,0.0
32266,17172.0,socialmedia,0.0
32267,16415.0,socialmedia,0.0
32268,3905.0,datacall,0.0
32269,3905.0,socialmediagold,0.0
32270,3905.0,datagold,0.0
32271,13886.0,datagold,0.0
32272,13886.0,socialmediagold,0.0
32273,13886.0,datacall,0.0
32274,10282.0,datagold,0.0
32275,10282.0,socialmediagold,0.0
32276,10282.0,socialmedia,0.0
32277,7520.0,datagold,0.0
32278,7520.0,socialmedia,0.0
32279,8983.0,socialmedia,0.0
32280,8983.0,socialmediagold,0.0
32281,8983.0,datagold,0.0
32282,8983.0,datacall,0.0
32283,2292.0,socialmediagold,0.0
32284,2292.0,datacall,0.0
32285,2292.0,datasilver,0.0
32286,3827.0,socialmediagold,0.0
32287,3827.0,socialmedia,0.0
32288,3827.0,datacall,0.0
32289,3827.0,datasilver,0.0
32290,9132.0,datasilver,0.0
32291,5483.0,datagold,0.0
32292,5483.0,datacall,0.0
32293,5483.0,socialmedia,0.0
32294,5483.0,datasilver,0.0
32295,10405.0,datacall,0.0
32296,5208.0,datagold,0.0
32297,5208.0,socialmedia,0.0
32298,2163.0,datacall,0.0
32299,2163.0,datasilver,0.0
32300,2649.0,socialmedia,0.0
32301,2649.0,datacall,1.0
32302,2649.0,socialmediagold,1.0
32303,2649.0,datagold,1.0
32304,13437.0,socialmediagold,0.0
32305,11013.0,datasilver,0.0
32306,18343.0,datacall,0.0
32307,18343.0,socialmediagold,0.0
32308,18343.0,datasilver,0.0
32309,18343.0,socialmedia,0.0
32310,1225.0,datagold,0.0
32311,10982.0,socialmediagold,0.0
32312,4451.0,datasilver,0.0
32313,4451.0,datagold,0.0
32314,19741.0,socialmediagold,0.0
32315,9813.0,datacall,0.0
32316,9813.0,datasilver,0.0
32317,9813.0,socialmediagold,0.0
32318,9813.0,socialmedia,0.0
32319,13251.0,socialmedia,0.0
32320,13251.0,datacall,0.0
32321,13251.0,datagold,0.0
32322,12016.0,datasilver,0.0
32323,12016.0,datagold,0.0
32324,12016.0,socialmediagold,0.0
32325,12016.0,socialmedia,0.0
32326,11662.0,socialmediagold,0.0
32327,11662.0,datacall,0.0
32328,17042.0,socialmedia,0.0
32329,17042.0,datacall,0.0
32330,17042.0,socialmediagold,0.0
32331,17042.0,datasilver,0.0
32332,11020.0,datagold,0.0
32333,11020.0,socialmediagold,0.0
32334,11020.0,socialmedia,0.0
32335,11020.0,datacall,0.0
32336,4839.0,socialmedia,0.0
32337,4839.0,datasilver,0.0
32338,4839.0,datagold,0.0
32339,4839.0,socialmediagold,0.0
32340,12282.0,socialmedia,0.0
32341,12282.0,socialmediagold,0.0
32342,7311.0,socialmediagold,0.0
32343,7311.0,socialmedia,0.0
32344,7311.0,datacall,1.0
32345,7311.0,datagold,0.0
32346,12241.0,datagold,0.0
32347,12241.0,socialmedia,0.0
32348,15688.0,datacall,0.0
32349,15688.0,datagold,0.0
32350,15688.0,datasilver,0.0
32351,6287.0,datacall,0.0
32352,12319.0,socialmedia,1.0
32353,12319.0,datagold,0.0
32354,12319.0,datacall,0.0
32355,17184.0,datacall,0.0
32356,17184.0,socialmedia,0.0
32357,17184.0,datasilver,0.0
32358,1969.0,datacall,0.0
32359,1969.0,datagold,0.0
32360,7352.0,socialmedia,0.0
32361,7352.0,datagold,0.0
32362,7352.0,datasilver,0.0
32363,7352.0,socialmediagold,0.0
32364,1681.0,datasilver,0.0
32365,1681.0,datagold,0.0
32366,17460.0,socialmediagold,0.0
32367,17460.0,datagold,0.0
32368,17460.0,datasilver,0.0
32369,13917.0,datasilver,0.0
32370,10598.0,datagold,0.0
32371,9329.0,datagold,0.0
32372,9329.0,socialmedia,0.0
32373,13972.0,socialmedia,0.0
32374,13972.0,socialmediagold,0.0
32375,4916.0,socialmedia,0.0
32376,4916.0,datacall,0.0
32377,4916.0,socialmediagold,0.0
32378,4916.0,datagold,0.0
32379,6682.0,socialmediagold,0.0
32380,6682.0,datagold,0.0
32381,6682.0,datasilver,0.0
32382,5866.0,datagold,0.0
32383,5866.0,datacall,0.0
32384,5866.0,datasilver,0.0
32385,4811.0,socialmediagold,0.0
32386,4811.0,socialmedia,0.0
32387,4811.0,datasilver,0.0
32388,4811.0,datacall,0.0
32389,10053.0,datacall,0.0
32390,19963.0,socialmediagold,0.0
32391,19963.0,datasilver,0.0
32392,19963.0,datagold,0.0
32393,19963.0,socialmedia,0.0
32394,6305.0,datacall,0.0
32395,6305.0,datagold,0.0
32396,2710.0,socialmedia,0.0
32397,2710.0,socialmediagold,0.0
32398,2710.0,datacall,0.0
32399,2710.0,datagold,0.0
32400,17768.0,datacall,1.0
32401,17768.0,socialmedia,0.0
32402,17768.0,datasilver,0.0
32403,17768.0,socialmediagold,0.0
32404,2868.0,socialmediagold,0.0
32405,2868.0,datacall,0.0
32406,2868.0,datagold,0.0
32407,2868.0,socialmedia,0.0
32408,4777.0,datacall,0.0
32409,4777.0,socialmedia,0.0
32410,4777.0,datagold,0.0
32411,4777.0,socialmediagold,0.0
32412,11240.0,datagold,0.0
32413,11240.0,socialmedia,0.0
32414,11240.0,datasilver,0.0
32415,2226.0,datasilver,0.0
32416,2226.0,datagold,0.0
32417,2226.0,datacall,0.0
32418,2226.0,socialmedia,0.0
32419,1045.0,datagold,0.0
32420,18744.0,datasilver,0.0
32421,18744.0,socialmediagold,0.0
32422,18744.0,datagold,0.0
32423,18744.0,socialmedia,0.0
32424,15083.0,socialmediagold,0.0
32425,15083.0,datacall,0.0
32426,15083.0,socialmedia,0.0
32427,15194.0,socialmedia,0.0
32428,15194.0,socialmediagold,0.0
32429,15194.0,datagold,0.0
32430,11800.0,datagold,1.0
32431,11800.0,datasilver,0.0
32432,11800.0,datacall,0.0
32433,19828.0,socialmediagold,0.0
32434,19828.0,datagold,0.0
32435,19828.0,datasilver,0.0
32436,19828.0,socialmedia,1.0
32437,6959.0,datasilver,0.0
32438,1008.0,socialmedia,0.0
32439,1008.0,datacall,0.0
32440,18227.0,datacall,0.0
32441,18227.0,socialmediagold,0.0
32442,1484.0,datacall,0.0
32443,1484.0,datagold,0.0
32444,1484.0,socialmediagold,0.0
32445,1484.0,datasilver,0.0
32446,4224.0,socialmediagold,0.0
32447,16359.0,socialmedia,1.0
32448,5068.0,datacall,0.0
32449,5068.0,datagold,0.0
32450,5068.0,socialmediagold,0.0
32451,1688.0,datagold,1.0
32452,1688.0,datacall,0.0
32453,7827.0,datasilver,0.0
32454,7827.0,socialmediagold,0.0
32455,19585.0,datasilver,0.0
32456,19585.0,datagold,0.0
32457,19585.0,datacall,0.0
32458,19585.0,socialmedia,0.0
32459,4156.0,datacall,0.0
32460,4156.0,datagold,0.0
32461,4156.0,socialmedia,0.0
32462,4156.0,socialmediagold,0.0
32463,16925.0,datacall,0.0
32464,7338.0,datagold,0.0
32465,7338.0,datasilver,0.0
32466,17494.0,socialmediagold,0.0
32467,13674.0,socialmediagold,0.0
32468,13674.0,socialmedia,0.0
32469,13674.0,datacall,0.0
32470,13674.0,datagold,0.0
32471,1670.0,socialmediagold,0.0
32472,12090.0,socialmedia,0.0
32473,12090.0,datagold,0.0
32474,12090.0,socialmediagold,0.0
32475,15335.0,socialmediagold,0.0
32476,15335.0,datasilver,0.0
32477,4233.0,datagold,0.0
32478,4233.0,datacall,0.0
32479,5279.0,socialmediagold,0.0
32480,5279.0,socialmedia,0.0
32481,5279.0,datasilver,0.0
32482,5279.0,datacall,0.0
32483,13221.0,socialmediagold,0.0
32484,13221.0,datacall,0.0
32485,13221.0,datasilver,0.0
32486,13221.0,datagold,0.0
32487,4737.0,datasilver,0.0
32488,4737.0,socialmediagold,0.0
32489,13429.0,datasilver,0.0
32490,3923.0,socialmedia,0.0
32491,3923.0,datagold,0.0
32492,3923.0,socialmediagold,0.0
32493,3923.0,datacall,0.0
32494,11083.0,socialmedia,0.0
32495,17258.0,datagold,0.0
32496,17258.0,socialmedia,0.0
32497,17258.0,datacall,0.0
32498,18873.0,datacall,0.0
32499,18873.0,datasilver,1.0
32500,4180.0,datacall,0.0
32501,4180.0,datasilver,0.0
32502,4180.0,socialmediagold,0.0
32503,4180.0,socialmedia,0.0
32504,3795.0,socialmediagold,0.0
32505,18383.0,datagold,0.0
32506,18383.0,socialmediagold,0.0
32507,18383.0,datacall,0.0
32508,18383.0,datasilver,0.0
32509,2519.0,datasilver,0.0
32510,2519.0,socialmedia,0.0
32511,2519.0,datagold,0.0
32512,2519.0,datacall,1.0
32513,16002.0,datacall,0.0
32514,16002.0,socialmedia,0.0
32515,16002.0,datasilver,0.0
32516,3963.0,datacall,0.0
32517,10764.0,datagold,0.0
32518,10764.0,datacall,0.0
32519,10764.0,socialmedia,0.0
32520,3602.0,datasilver,0.0
32521,9145.0,socialmediagold,0.0
32522,9145.0,socialmedia,0.0
32523,13619.0,datagold,0.0
32524,14037.0,socialmediagold,0.0
32525,14037.0,datasilver,1.0
32526,14037.0,datacall,0.0
32527,4893.0,datagold,0.0
32528,4893.0,socialmedia,0.0
32529,7604.0,datagold,0.0
32530,7604.0,datacall,0.0
32531,7604.0,socialmedia,0.0
32532,16851.0,datacall,0.0
32533,16851.0,datasilver,0.0
32534,16851.0,datagold,0.0
32535,13744.0,datagold,0.0
32536,13744.0,datacall,1.0
32537,1057.0,datacall,0.0
32538,19384.0,datasilver,0.0
32539,12052.0,datagold,0.0
32540,12052.0,socialmediagold,0.0
32541,12052.0,datasilver,0.0
32542,12052.0,datacall,0.0
32543,17427.0,datagold,0.0
32544,8898.0,datasilver,0.0
32545,4280.0,socialmediagold,0.0
32546,4280.0,datagold,0.0
32547,5115.0,datacall,0.0
32548,5115.0,datasilver,0.0
32549,5115.0,socialmedia,0.0
32550,5115.0,socialmediagold,0.0
32551,4468.0,datacall,0.0
32552,4468.0,socialmediagold,0.0
32553,10897.0,datasilver,0.0
32554,10897.0,datagold,0.0
32555,10897.0,datacall,0.0
32556,10897.0,socialmedia,0.0
32557,18604.0,socialmediagold,0.0
32558,15875.0,socialmediagold,0.0
32559,15875.0,datasilver,0.0
32560,10284.0,socialmediagold,0.0
32561,10284.0,datasilver,0.0
32562,10284.0,socialmedia,0.0
32563,16204.0,socialmediagold,1.0
32564,16204.0,datasilver,0.0
32565,16204.0,socialmedia,0.0
32566,2853.0,socialmediagold,0.0
32567,19410.0,datacall,0.0
32568,19410.0,datasilver,0.0
32569,4705.0,datagold,0.0
32570,4705.0,datasilver,0.0
32571,4705.0,socialmediagold,1.0
32572,19779.0,socialmedia,0.0
32573,19779.0,datasilver,0.0
32574,19779.0,datacall,0.0
32575,19779.0,socialmediagold,0.0
32576,14499.0,socialmedia,0.0
32577,14499.0,datagold,0.0
32578,14499.0,datasilver,0.0
32579,5276.0,socialmedia,0.0
32580,5276.0,datasilver,0.0
32581,5276.0,socialmediagold,0.0
32582,2329.0,datasilver,0.0
32583,2329.0,datacall,0.0
32584,2329.0,socialmedia,0.0
32585,2329.0,datagold,0.0
32586,11548.0,socialmediagold,0.0
32587,11548.0,socialmedia,0.0
32588,11548.0,datagold,0.0
32589,13556.0,socialmediagold,0.0
32590,17892.0,datasilver,0.0
32591,17892.0,socialmediagold,0.0
32592,17892.0,datacall,0.0
32593,11503.0,socialmediagold,0.0
32594,7075.0,socialmediagold,0.0
32595,2803.0,datacall,0.0
32596,13535.0,datacall,0.0
32597,13535.0,socialmedia,0.0
32598,3322.0,datagold,0.0
32599,3322.0,datacall,0.0
32600,3322.0,socialmedia,0.0
32601,9876.0,datacall,0.0
32602,7201.0,datagold,0.0
32603,7832.0,datagold,0.0
32604,10969.0,datacall,0.0
32605,4363.0,socialmedia,0.0
32606,4363.0,datagold,1.0
32607,4363.0,datacall,0.0
32608,12569.0,datagold,0.0
32609,13668.0,datagold,0.0
32610,9843.0,socialmediagold,0.0
32611,9843.0,datasilver,0.0
32612,8361.0,datasilver,0.0
32613,8361.0,datagold,0.0
32614,8361.0,datacall,0.0
32615,10597.0,socialmediagold,0.0
32616,10597.0,socialmedia,0.0
32617,10597.0,datagold,0.0
32618,17421.0,datagold,0.0
32619,17421.0,socialmedia,0.0
32620,8109.0,datacall,0.0
32621,8109.0,datasilver,0.0
32622,16955.0,datasilver,0.0
32623,16955.0,datagold,0.0
32624,16955.0,socialmediagold,0.0
32625,16955.0,socialmedia,0.0
32626,3362.0,datacall,0.0
32627,2782.0,datacall,0.0
32628,2782.0,datagold,0.0
32629,3398.0,socialmediagold,0.0
32630,3398.0,datasilver,0.0
32631,3398.0,socialmedia,0.0
32632,11082.0,datasilver,0.0
32633,11082.0,datacall,1.0
32634,16220.0,socialmedia,1.0
32635,16220.0,datagold,0.0
32636,11314.0,socialmedia,0.0
32637,15131.0,socialmediagold,0.0
32638,15131.0,socialmedia,0.0
32639,15131.0,datasilver,0.0
32640,15131.0,datacall,0.0
32641,8186.0,datacall,0.0
32642,18234.0,socialmediagold,0.0
32643,18234.0,datacall,0.0
32644,18234.0,socialmedia,0.0
32645,18234.0,datagold,0.0
32646,8794.0,socialmedia,0.0
32647,8794.0,datagold,0.0
32648,8794.0,datasilver,0.0
32649,8794.0,socialmediagold,0.0
32650,18398.0,datacall,0.0
32651,18398.0,socialmediagold,0.0
32652,18398.0,socialmedia,0.0
32653,3852.0,socialmediagold,0.0
32654,3852.0,datagold,0.0
32655,3852.0,datacall,0.0
32656,16750.0,datagold,0.0
32657,16750.0,socialmedia,0.0
32658,16750.0,datasilver,0.0
32659,16750.0,datacall,0.0
32660,4343.0,datagold,0.0
32661,4343.0,socialmediagold,0.0
32662,4343.0,datacall,0.0
32663,13622.0,datacall,0.0
32664,13622.0,datasilver,0.0
32665,13622.0,socialmedia,0.0
32666,13622.0,socialmediagold,1.0
32667,11235.0,datacall,1.0
32668,11235.0,datagold,0.0
32669,11235.0,datasilver,0.0
32670,19311.0,socialmedia,0.0
32671,19311.0,socialmediagold,0.0
32672,2687.0,socialmediagold,0.0
32673,2687.0,socialmedia,0.0
32674,2687.0,datacall,0.0
32675,18035.0,datasilver,0.0
32676,18035.0,datacall,0.0
32677,18035.0,datagold,0.0
32678,18035.0,socialmedia,0.0
32679,11612.0,socialmediagold,0.0
32680,11612.0,datasilver,0.0
32681,11612.0,datacall,0.0
32682,16388.0,datagold,0.0
32683,16388.0,socialmedia,0.0
32684,16388.0,datasilver,1.0
32685,16388.0,datacall,0.0
32686,6525.0,datasilver,0.0
32687,4480.0,datacall,0.0
32688,4480.0,socialmedia,0.0
32689,1410.0,datasilver,0.0
32690,1410.0,datagold,1.0
32691,4513.0,datacall,0.0
32692,4513.0,datagold,0.0
32693,4513.0,socialmediagold,1.0
32694,1168.0,datacall,0.0
32695,1373.0,datasilver,0.0
32696,1373.0,socialmedia,0.0
32697,1373.0,datacall,0.0
32698,5184.0,datasilver,0.0
32699,8768.0,socialmediagold,0.0
32700,9282.0,socialmediagold,0.0
32701,9282.0,datacall,0.0
32702,1117.0,socialmedia,0.0
32703,1117.0,socialmediagold,0.0
32704,18201.0,datasilver,0.0
32705,18201.0,socialmedia,0.0
32706,16240.0,datagold,0.0
32707,16240.0,datasilver,0.0
32708,16240.0,socialmedia,1.0
32709,10806.0,socialmediagold,0.0
32710,10806.0,datagold,0.0
32711,8391.0,datagold,0.0
32712,8391.0,socialmedia,0.0
32713,8391.0,socialmediagold,0.0
32714,15575.0,datacall,0.0
32715,15575.0,datagold,0.0
32716,15575.0,datasilver,0.0
32717,15575.0,socialmedia,0.0
32718,19725.0,datagold,0.0
32719,19725.0,socialmediagold,0.0
32720,19725.0,datacall,0.0
32721,1950.0,socialmedia,0.0
32722,11749.0,datagold,0.0
32723,11749.0,socialmediagold,0.0
32724,11749.0,datasilver,0.0
32725,8936.0,datacall,0.0
32726,17170.0,datacall,0.0
32727,17170.0,socialmediagold,0.0
32728,17170.0,socialmedia,0.0
32729,17503.0,datasilver,0.0
32730,5799.0,socialmedia,0.0
32731,16634.0,socialmedia,0.0
32732,16634.0,datasilver,0.0
32733,16634.0,socialmediagold,0.0
32734,16634.0,datacall,0.0
32735,3571.0,datacall,0.0
32736,3571.0,socialmedia,0.0
32737,3571.0,datasilver,0.0
32738,9143.0,datagold,0.0
32739,9143.0,socialmedia,0.0
32740,9143.0,datasilver,0.0
32741,2793.0,datasilver,1.0
32742,2793.0,socialmedia,0.0
32743,10617.0,socialmedia,0.0
32744,10617.0,datacall,0.0
32745,15458.0,socialmedia,0.0
32746,15458.0,datacall,0.0
32747,15458.0,socialmediagold,0.0
32748,15458.0,datagold,0.0
32749,1535.0,datagold,0.0
32750,1535.0,datasilver,1.0
32751,1535.0,socialmediagold,0.0
32752,1535.0,datacall,0.0
32753,16952.0,datasilver,0.0
32754,16952.0,socialmedia,0.0
32755,1942.0,datagold,0.0
32756,1942.0,datasilver,0.0
32757,1942.0,socialmediagold,0.0
32758,4185.0,datagold,0.0
32759,4185.0,datacall,0.0
32760,15446.0,socialmediagold,0.0
32761,15446.0,datacall,0.0
32762,15446.0,socialmedia,0.0
32763,15446.0,datagold,1.0
32764,2684.0,datagold,0.0
32765,2684.0,socialmedia,0.0
32766,2684.0,socialmediagold,0.0
32767,4286.0,datasilver,0.0
32768,4286.0,datacall,0.0
32769,1842.0,socialmediagold,0.0
32770,1842.0,datacall,0.0
32771,1842.0,datasilver,0.0
32772,8949.0,socialmediagold,0.0
32773,8949.0,datacall,0.0
32774,8949.0,datagold,0.0
32775,12865.0,datasilver,0.0
32776,19625.0,socialmedia,0.0
32777,19625.0,datasilver,0.0
32778,5741.0,datacall,0.0
32779,5741.0,socialmedia,0.0
32780,18540.0,datagold,1.0
32781,18540.0,socialmediagold,0.0
32782,18540.0,datasilver,0.0
32783,1666.0,datacall,0.0
32784,1666.0,socialmediagold,0.0
32785,1666.0,socialmedia,0.0
32786,9574.0,socialmediagold,0.0
32787,15405.0,datacall,0.0
32788,15405.0,datagold,0.0
32789,14258.0,datagold,0.0
32790,14258.0,datacall,0.0
32791,14258.0,datasilver,0.0
32792,14258.0,socialmedia,0.0
32793,16644.0,socialmedia,0.0
32794,16644.0,socialmediagold,0.0
32795,8309.0,socialmedia,0.0
32796,8309.0,datasilver,0.0
32797,17211.0,socialmedia,0.0
32798,6621.0,socialmediagold,0.0
32799,6621.0,socialmedia,0.0
32800,9444.0,datacall,0.0
32801,9444.0,datasilver,0.0
32802,9444.0,socialmedia,0.0
32803,9444.0,socialmediagold,0.0
32804,3279.0,datagold,0.0
32805,3279.0,socialmedia,0.0
32806,3279.0,socialmediagold,0.0
32807,3279.0,datasilver,0.0
32808,6135.0,datacall,0.0
32809,6135.0,socialmedia,0.0
32810,1341.0,socialmedia,0.0
32811,1341.0,datacall,0.0
32812,1341.0,datasilver,0.0
32813,8638.0,socialmediagold,0.0
32814,8638.0,datasilver,0.0
32815,13072.0,datacall,1.0
32816,13072.0,socialmedia,0.0
32817,3436.0,datacall,0.0
32818,3436.0,socialmediagold,0.0
32819,3436.0,datasilver,0.0
32820,3436.0,datagold,0.0
32821,3193.0,datacall,0.0
32822,3193.0,socialmediagold,0.0
32823,3193.0,datasilver,0.0
32824,3193.0,socialmedia,0.0
32825,1674.0,datasilver,0.0
32826,6400.0,datagold,0.0
32827,6400.0,socialmedia,0.0
32828,6400.0,socialmediagold,0.0
32829,13215.0,socialmedia,0.0
32830,13215.0,socialmediagold,0.0
32831,13215.0,datasilver,0.0
32832,13215.0,datacall,0.0
32833,12360.0,socialmedia,0.0
32834,12360.0,datasilver,0.0
32835,12360.0,datagold,0.0
32836,5639.0,datacall,0.0
32837,5639.0,socialmedia,0.0
32838,9503.0,datagold,0.0
32839,9789.0,datagold,0.0
32840,9243.0,socialmediagold,0.0
32841,9243.0,socialmedia,0.0
32842,9243.0,datagold,0.0
32843,9243.0,datacall,0.0
32844,3100.0,datacall,0.0
32845,18213.0,datagold,0.0
32846,18213.0,datasilver,0.0
32847,18213.0,socialmedia,0.0
32848,18213.0,datacall,1.0
32849,2127.0,datacall,0.0
32850,2127.0,datasilver,0.0
