,id,gender,age,education,profession,income,marital_status,continent,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB,num_child
9198,4066,male,28,unknown,unemployed,lower,single,america,0,0,1,7,0,   0
9199,7465,male,30,unknown,unemployed,lower,single,asia,0,0,3,4,0,    0
9200,18374,male,26,unknown,unemployed,lower,single,europe,0,0,2,7,1,   0
9201,1712,male,28,unknown,unemployed,lower,single,asia,0,1,1,7,0,   0
9202,4639,other,27,unknown,unemployed,lower,single,america,0,1,2,5,0, 0
9203,19631,male,29,unknown,unemployed,lower,single,america,0,1,3,5,0,   0
9204,2788,male,29,unknown,unemployed,lower,single,europe,0,1,3,6,0,0
9205,11829,male,26,unknown,unemployed,lower,single,europe,0,1,2,5,0,   0
9206,17736,male,30,unknown,unemployed,lower,single,europe,0,0,2,4,1,0
9207,11667,male,29,unknown,unemployed,lower,single,europe,0,0,3,4,1,   0
9208,17525,male,27,unknown,unemployed,lower,single,europe,0,0,2,8,0,  0
9209,4763,male,29,unknown,unemployed,lower,single,asia,0,0,3,7,1,    0
9210,2569,male,30,unknown,unemployed,lower,single,asia,0,0,3,4,1, 0
9211,14924,male,30,unknown,unemployed,lower,single,europe,0,1,2,8,0,  0
9212,4688,male,28,unknown,unemployed,lower,single,europe,0,0,3,5,1,    0
9213,9669,male,28,grad,employed,lower-middle,married,europe,0,1,0,1,1,  3
9214,2763,male,26,grad,employed,middle,married,america,0,0,0,3,0,    2
9215,4762,male,29,grad,employed,lower-middle,married,oceania,0,1,1,3,1, 1
9216,10166,male,27,grad,employed,middle,married,oceania,0,0,1,2,0,2
9217,11173,other,30,grad,employed,lower-middle,married,america,0,0,0,2,0,2
9218,5696,male,27,grad,employed,lower-middle,married,asia,0,1,0,1,1,1
9219,11306,male,29,grad,employed,lower-middle,married,america,0,0,1,3,1,2
9220,13800,male,29,grad,employed,lower-middle,married,europe,0,0,0,3,0,   1
9221,10849,female,47,undergrad,unemployed,lower,married,europe,0,0,0,1,0, 2
9222,8461,female,49,undergrad,unemployed,lower,married,europe,0,0,1,1,0, 1
9223,3657,female,46,undergrad,unemployed,lower,married,europe,0,0,1,1,0,1
9224,10578,female,47,undergrad,unemployed,lower,married,asia,0,0,1,0,0,  1
9225,2297,female,61,postgrad,unemployed,lower,single,asia,0,6,1,1,0, 0
9226,13743,other,53,postgrad,unemployed,lower,single,america,0,7,3,3,0,  0
9227,11746,female,63,postgrad,unemployed,lower,single,america,0,4,1,3,0,    0
9228,6715,female,75,postgrad,unemployed,lower,single,america,0,7,2,2,0,0
9229,17897,female,76,postgrad,unemployed,lower,single,asia,0,5,1,1,0,0
9230,4368,female,54,postgrad,unemployed,lower,single,america,0,4,3,3,0, 0
9231,3867,female,64,postgrad,unemployed,lower,single,america,0,8,1,2,0,  0
9232,11632,female,53,postgrad,unemployed,lower,single,europe,0,5,1,2,0,0
9233,14171,female,22,grad,employed,lower-middle,single,europe,2,4,7,1,1, 0
9234,10182,female,25,grad,employed,lower-middle,single,asia,3,5,7,1,2,0
9235,18261,female,24,grad,employed,lower,single,america,3,5,4,1,2,0
9236,5566,female,21,grad,employed,lower-middle,single,europe,1,8,8,1,1,    0
9237,10485,female,24,grad,employed,lower-middle,single,europe,2,5,8,2,2, 0
9238,19943,female,22,grad,employed,lower-middle,single,europe,3,5,8,2,2,0
9239,15646,female,24,grad,employed,lower-middle,single,asia,3,6,4,3,3,0
9240,5858,female,21,grad,employed,lower-middle,single,europe,3,8,5,1,2,    0
9241,12084,male,32,unknown,employed,middle,single,asia,23,2,2,8,1,    0
9242,12899,male,32,unknown,employed,middle,single,asia,13,3,2,8,0, 0
9243,15064,male,32,unknown,employed,middle,single,america,14,1,2,5,0,  0
9244,15156,male,34,unknown,employed,middle,single,europe,9,2,2,7,0, 0
9245,9851,female,44,postgrad,employed,middle,married,europe,0,2,16,8,0,3
9246,15828,female,42,postgrad,employed,middle,married,europe,0,3,20,6,1,   3
9247,4633,female,42,postgrad,employed,middle,married,europe,0,1,15,6,0,1
9248,10813,female,42,postgrad,employed,middle,married,asia,0,3,23,7,0,    4
9249,14084,other,41,postgrad,employed,middle,married,oceania,0,3,14,6,1,   4
9250,6507,female,32,unknown,employed,extreme upper,married,europe,0,0,21,8,1, 0
9251,19787,female,31,unknown,employed,extreme upper,married,america,1,0,19,5,0,    0
9252,3789,female,34,unknown,employed,extreme upper,married,europe,0,1,11,5,1,    0
9253,7884,female,32,unknown,employed,upper,married,america,0,0,23,5,1, 0
9254,1252,female,34,unknown,employed,extreme upper,married,america,1,1,20,7,0, 0
9255,15906,female,31,unknown,employed,upper,married,europe,0,1,19,4,0,    0
9256,4373,female,31,unknown,employed,extreme upper,married,europe,1,0,20,5,0, 0
9257,11090,female,31,unknown,employed,extreme upper,married,europe,0,1,13,8,1,0
9258,9069,female,35,unknown,employed,extreme upper,married,asia,0,1,19,7,1,  0
9259,7242,female,31,unknown,employed,extreme upper,married,europe,1,0,13,5,1,    0
9260,1136,male,39,grad,employed,lower-middle,married,europe,1,0,3,4,0, 1
9261,14247,male,36,grad,employed,lower-middle,married,asia,2,0,2,5,0,    1
9262,10554,male,38,grad,employed,middle,married,europe,2,0,2,7,0,  2
9263,19620,male,40,grad,employed,lower-middle,married,oceania,2,0,3,7,0,  3
9264,5095,male,39,grad,employed,lower-middle,married,america,2,0,2,8,0,  2
9265,9756,male,37,grad,employed,lower-middle,married,asia,1,0,3,8,0,    4
9266,12280,male,39,grad,employed,middle,married,america,2,0,1,7,0,   2
9267,2535,male,37,grad,employed,lower-middle,married,europe,3,0,3,5,0,    3
9268,15461,male,38,grad,employed,middle,married,asia,2,0,3,4,0, 1
9269,8493,female,33,postgrad,employed,lower,married,europe,0,2,0,3,2,    1
9270,13021,female,34,postgrad,employed,lower,married,europe,0,1,1,3,1,  2
9271,15560,female,34,postgrad,employed,lower,married,asia,0,2,0,3,3, 2
9272,11468,female,35,postgrad,employed,lower,married,europe,0,2,0,3,2, 4
9273,3712,female,33,postgrad,employed,lower,married,america,0,1,0,2,2,  1
9274,15675,female,32,postgrad,employed,lower,married,europe,0,3,1,3,2,  3
9275,14421,female,32,postgrad,employed,lower,married,asia,0,1,1,1,3,   1
9276,10383,female,34,postgrad,employed,lower,married,europe,0,2,1,1,2,    2
9277,16452,female,31,postgrad,employed,lower,married,america,0,2,1,3,2,  1
9278,13058,female,34,postgrad,employed,lower,married,europe,0,3,0,1,1,    2
9279,8585,female,56,grad,retired,lower,single,asia,0,5,15,12,1,   2
9280,5512,female,70,grad,retired,lower,single,europe,0,6,11,21,0,    2
9281,15565,female,79,grad,retired,lower,single,asia,0,8,19,15,0, 4
9282,15666,female,71,grad,retired,lower,single,europe,0,7,22,20,1,   1
9283,1242,male,25,undergrad,employed,lower-middle,single,europe,0,0,5,8,0,0
9284,13677,male,23,undergrad,employed,lower-middle,single,asia,0,0,6,4,0,0
9285,6577,male,21,undergrad,employed,lower-middle,single,europe,0,1,6,4,0,    0
9286,5777,male,21,undergrad,employed,lower-middle,single,europe,0,1,7,7,1,   0
9287,5446,male,24,undergrad,employed,lower-middle,single,asia,0,1,8,8,0, 0
9288,9548,male,24,undergrad,employed,lower-middle,single,europe,0,0,5,4,0,  0
9289,7259,other,30,undergrad,employed,lower-middle,married,europe,1,1,3,1,0,  0
9290,9221,male,29,undergrad,employed,lower-middle,married,america,0,1,2,3,0,  0
9291,4028,male,29,undergrad,employed,lower-middle,married,europe,0,1,1,3,1,  0
9292,2534,other,29,undergrad,employed,lower-middle,married,america,1,0,3,3,1,    0
9293,15033,male,29,undergrad,employed,lower-middle,married,america,1,1,2,1,0,   0
9294,7412,male,28,undergrad,employed,lower-middle,married,asia,0,1,2,3,0,   0
9295,17332,male,28,undergrad,employed,lower-middle,married,america,1,1,3,2,0,    0
9296,2796,male,29,undergrad,employed,lower-middle,married,america,1,1,1,3,1,  0
9297,14545,male,30,undergrad,employed,lower-middle,married,asia,0,1,3,2,1,   0
9298,4387,male,29,unknown,employed,middle,single,europe,6,1,23,4,1,   0
9299,17788,male,29,unknown,employed,middle,single,europe,8,0,15,7,0,   0
9300,13292,male,26,unknown,employed,middle,single,asia,8,0,21,5,0,   0
9301,17025,male,26,unknown,employed,middle,single,europe,7,1,15,4,1,0
9302,5966,other,27,unknown,employed,middle,single,europe,4,0,17,8,0,0
9303,12121,male,26,unknown,employed,middle,single,america,5,1,9,6,0, 0
9304,15113,male,30,unknown,employed,middle,single,asia,5,1,14,7,1,    0
9305,16246,other,32,postgrad,employed,middle,married,europe,1,1,6,6,1,   0
9306,5541,male,32,postgrad,employed,middle,married,america,1,0,4,8,0,    0
9307,4283,other,35,postgrad,employed,middle,married,america,1,1,8,4,1, 0
9308,14705,male,33,postgrad,employed,middle,married,america,1,0,4,4,1,   0
9309,7400,male,31,postgrad,employed,middle,married,oceania,1,0,7,6,0, 0
9310,1790,male,35,postgrad,employed,middle,married,europe,0,1,6,5,1,   0
9311,6277,male,35,postgrad,employed,middle,married,europe,0,0,5,4,1,  0
9312,9971,male,35,postgrad,employed,middle,married,europe,0,1,5,5,1, 0
9313,7707,male,33,postgrad,employed,middle,married,oceania,0,1,6,4,0,    0
9314,11974,male,35,postgrad,employed,middle,married,america,1,1,5,5,0, 0
9315,7833,male,34,postgrad,employed,middle,married,asia,0,1,6,8,1,  0
9316,8677,other,32,postgrad,employed,middle,married,europe,1,0,7,4,1, 0
9317,12978,male,34,postgrad,employed,middle,married,oceania,1,1,4,8,1,   0
9318,11001,female,41,grad,employed,extreme upper,married,asia,2,1,0,3,1,  1
9319,7943,female,43,grad,employed,upper,married,europe,3,0,1,2,1,1
9320,9997,female,41,grad,employed,extreme upper,married,america,1,0,1,2,3,    1
9321,5834,female,43,grad,employed,extreme upper,married,america,2,1,1,1,2, 2
9322,14910,female,41,grad,employed,extreme upper,married,europe,3,1,0,2,1,1
9323,8568,female,45,grad,employed,extreme upper,married,asia,3,0,1,2,2,    1
9324,9836,female,41,grad,employed,upper-middle,married,europe,1,1,0,3,2,    1
9325,2430,female,43,grad,employed,extreme upper,married,europe,1,0,0,3,1,4
9326,15897,other,43,grad,employed,upper-middle,married,america,2,0,0,2,3,   1
9327,15628,male,35,unknown,employed,lower-middle,married,america,0,0,4,5,2,2
9328,7642,male,33,unknown,employed,lower-middle,married,europe,0,0,4,5,1,   2
9329,19038,male,32,unknown,employed,lower-middle,married,europe,0,0,4,7,3,    3
9330,16537,male,33,unknown,employed,lower-middle,married,europe,0,0,4,5,3, 2
9331,10984,male,32,unknown,employed,lower-middle,married,asia,0,0,5,5,2,  2
9332,3278,male,32,unknown,employed,lower-middle,married,asia,0,0,5,6,1, 1
9333,11915,other,31,unknown,employed,lower-middle,married,europe,0,0,4,7,2, 3
9334,4263,male,35,unknown,employed,lower-middle,married,europe,0,0,8,7,3, 1
9335,16112,male,35,unknown,employed,lower-middle,married,america,0,0,4,6,1, 2
9336,4656,male,35,unknown,employed,lower-middle,married,europe,0,0,7,8,3,    1
9337,3738,male,46,postgrad,employed,lower-middle,single,america,0,16,2,7,0, 0
9338,16995,male,48,postgrad,employed,lower-middle,single,oceania,0,10,2,8,0,  0
9339,11523,male,46,postgrad,employed,lower-middle,single,asia,0,22,2,7,0, 0
9340,7933,male,47,postgrad,employed,lower-middle,single,america,0,22,3,6,0,    0
9341,2831,male,47,postgrad,employed,lower-middle,single,oceania,0,18,3,6,0, 0
9342,12738,male,46,postgrad,employed,lower-middle,single,america,0,19,2,4,0, 0
9343,2305,male,49,postgrad,employed,lower-middle,single,asia,0,21,3,5,1,   0
9344,13912,male,47,postgrad,employed,lower-middle,single,asia,0,19,2,5,0,0
9345,18496,male,46,postgrad,employed,lower-middle,single,america,0,13,3,6,0,0
9346,19061,female,74,unknown,employed,lower-middle,married,europe,0,3,0,1,1,    1
9347,3620,female,60,unknown,employed,lower-middle,married,asia,0,2,0,1,0,  1
9348,5766,female,50,unknown,employed,lower-middle,married,america,0,1,0,1,1,  4
9349,16233,female,67,unknown,employed,lower-middle,married,europe,0,2,0,1,0,    3
9350,7753,female,61,unknown,employed,lower-middle,married,europe,0,3,0,2,0,    1
9351,9773,female,58,unknown,employed,lower-middle,married,america,0,1,0,1,0,    2
9352,3660,female,53,unknown,employed,lower-middle,married,europe,0,2,0,2,1,   1
9353,6761,male,39,undergrad,unemployed,lower-middle,single,america,0,0,3,0,0, 1
9354,4585,male,38,undergrad,unemployed,lower-middle,single,america,0,0,3,1,0,1
9355,8652,male,38,undergrad,unemployed,lower-middle,single,america,0,0,3,1,0,    1
9356,2452,male,37,undergrad,unemployed,lower,single,asia,0,0,1,1,0, 1
9357,12492,other,38,undergrad,unemployed,lower,single,europe,0,0,2,0,0,4
9358,16688,male,37,undergrad,unemployed,lower-middle,single,america,0,0,3,0,0,1
9359,12846,male,37,undergrad,unemployed,lower,single,asia,0,0,2,1,0, 1
9360,14693,male,37,undergrad,unemployed,lower,single,america,0,0,2,1,0,1
9361,11366,male,40,undergrad,unemployed,lower-middle,single,europe,0,0,3,1,0,   1
9362,19513,male,37,undergrad,unemployed,lower-middle,single,asia,0,0,2,0,0,   1
9363,8222,male,40,undergrad,unemployed,lower,single,asia,0,0,2,1,0, 1
9364,2147,male,37,undergrad,unemployed,lower-middle,single,europe,0,0,3,1,0,  1
9365,17628,male,38,undergrad,unemployed,lower-middle,single,asia,0,0,2,1,0, 3
9366,9763,male,40,undergrad,unemployed,lower,single,europe,0,0,3,1,0,  2
9367,10034,male,36,undergrad,unemployed,lower-middle,single,america,0,0,2,1,0,   1
9368,5810,male,39,undergrad,unemployed,lower,single,europe,0,0,2,1,0,4
9369,4065,male,66,postgrad,employed,extreme upper,married,america,3,3,16,7,1,   1
9370,8210,other,75,postgrad,employed,extreme upper,married,america,2,3,12,4,1,  4
9371,19670,male,72,postgrad,employed,extreme upper,married,asia,1,2,22,8,1,4
9372,6346,other,54,postgrad,employed,extreme upper,married,america,1,3,22,6,0, 4
9373,16645,male,67,postgrad,employed,extreme upper,married,america,3,2,11,6,0,   2
9374,16986,male,56,postgrad,employed,upper-middle,married,america,1,1,20,6,1,3
9375,4323,male,72,postgrad,employed,extreme upper,married,europe,2,2,22,5,1,   1
9376,7957,female,27,undergrad,unemployed,lower-middle,married,europe,0,3,3,1,2,    0
9377,19887,female,27,undergrad,unemployed,lower-middle,married,europe,1,3,3,3,3, 0
9378,8759,other,26,undergrad,unemployed,lower-middle,married,europe,1,3,2,2,1,0
9379,4709,female,28,undergrad,unemployed,lower-middle,married,oceania,1,1,1,2,1,  0
9380,18515,other,26,undergrad,unemployed,lower-middle,married,europe,0,2,3,3,1,  0
9381,15728,female,28,undergrad,unemployed,lower-middle,married,america,1,3,2,1,3,    0
9382,15583,female,26,undergrad,unemployed,lower-middle,married,america,0,2,3,1,2,   0
9383,6556,female,30,undergrad,unemployed,lower-middle,married,america,1,2,2,1,1, 0
9384,17026,male,30,grad,employed,middle,single,america,0,0,0,0,1,  0
9385,2922,male,29,grad,employed,middle,single,oceania,0,0,0,0,1,  0
9386,7767,male,30,grad,employed,middle,single,america,0,0,0,1,0, 0
9387,10344,male,28,grad,employed,middle,single,america,0,0,0,0,1,    0
9388,6438,male,28,grad,employed,middle,single,america,0,0,1,1,1,  0
9389,11058,male,27,grad,employed,middle,single,europe,0,0,1,0,1,    0
9390,2742,male,27,grad,employed,middle,single,america,0,0,1,1,0, 0
9391,10176,male,28,grad,employed,middle,single,asia,0,0,0,0,1,0
9392,6374,male,26,grad,employed,middle,single,europe,0,0,0,0,0,    0
9393,7166,male,30,grad,employed,middle,single,asia,0,0,1,0,0, 0
9394,5112,female,28,grad,employed,middle,single,europe,15,1,1,3,2, 0
9395,11573,female,30,grad,employed,upper-middle,single,europe,21,1,2,2,1,0
9396,15501,female,28,grad,employed,middle,single,america,9,0,3,1,3,    0
9397,9346,female,28,grad,employed,upper-middle,single,europe,17,1,3,3,2,   0
9398,11226,other,30,grad,employed,middle,single,america,18,1,1,2,1,  0
9399,12334,female,28,grad,employed,upper-middle,single,oceania,13,0,3,2,2,   0
9400,3320,other,28,grad,employed,middle,single,oceania,21,1,2,2,3,    0
9401,14660,female,30,grad,employed,middle,single,america,14,0,3,3,1,0
9402,7039,female,26,grad,employed,upper-middle,single,asia,22,1,1,2,2,    0
9403,13802,female,26,grad,employed,middle,single,america,11,1,3,3,2, 0
9404,18297,female,26,grad,employed,middle,single,america,13,0,2,1,2,    0
9405,6396,female,29,grad,employed,middle,single,europe,19,1,3,2,2,   0
9406,12169,male,39,unknown,employed,lower-middle,single,asia,3,0,1,3,1,  4
9407,6648,male,38,unknown,employed,lower,single,america,2,0,2,3,1,1
9408,2568,male,38,unknown,employed,lower-middle,single,america,3,0,1,2,1,    4
9409,5216,male,38,unknown,employed,lower-middle,single,america,2,0,2,2,1,    4
9410,15192,male,40,unknown,employed,lower-middle,single,america,3,1,1,1,1,  3
9411,11179,male,39,unknown,employed,lower,single,europe,1,1,1,2,0,2
9412,1960,male,36,unknown,employed,lower-middle,single,america,2,1,3,1,1,    4
9413,9637,male,38,unknown,employed,lower,single,europe,1,1,3,1,0, 2
9414,14016,male,39,unknown,employed,lower-middle,single,europe,3,1,1,3,1,    2
9415,6664,male,27,grad,employed,lower-middle,married,america,0,19,2,1,0,   0
9416,7596,male,28,grad,employed,lower-middle,married,america,0,9,2,2,0,   0
9417,4383,male,29,grad,employed,lower-middle,married,america,0,21,1,2,0,0
9418,2881,male,26,grad,employed,lower-middle,married,asia,0,22,2,1,0, 0
9419,14702,male,26,grad,employed,lower-middle,married,europe,0,17,1,2,0,   0
9420,1879,male,30,grad,employed,lower-middle,married,europe,0,13,1,1,1, 0
9421,8185,male,27,grad,employed,lower-middle,married,america,0,19,2,3,0, 0
9422,3639,male,18,unknown,student,upper-middle,single,oceania,0,3,1,3,0,   0
9423,5426,other,20,unknown,student,middle,single,europe,0,3,3,1,0,    0
9424,1155,male,18,unknown,student,upper-middle,single,america,0,1,2,3,1,    0
9425,12567,male,18,unknown,student,upper-middle,single,europe,0,2,1,1,0,0
9426,5906,other,20,unknown,student,upper-middle,single,asia,0,1,1,1,1,  0
9427,16485,male,19,unknown,student,upper-middle,single,europe,0,3,2,1,0,    0
9428,8228,male,20,unknown,student,middle,single,asia,0,3,1,3,1,    0
9429,13978,male,20,unknown,student,middle,single,america,0,2,1,3,1,  0
9430,14870,male,19,unknown,student,upper-middle,single,america,0,1,2,3,0,0
9431,19700,other,46,postgrad,employed,upper-middle,married,america,0,3,2,0,2,   2
9432,11448,male,46,postgrad,employed,middle,married,america,0,3,3,0,2,    2
9433,8519,male,48,postgrad,employed,middle,married,asia,0,2,3,1,3,    4
9434,11430,male,48,postgrad,employed,middle,married,america,1,3,1,1,2,1
9435,7433,male,46,postgrad,employed,middle,married,america,0,1,2,0,2,   1
9436,14134,male,49,postgrad,employed,middle,married,asia,0,1,3,1,2,    1
9437,1203,male,46,postgrad,employed,upper-middle,married,europe,0,2,2,1,3,1
9438,19330,male,48,postgrad,employed,middle,married,america,1,2,1,1,3,  1
9439,13466,male,49,postgrad,employed,middle,married,america,1,3,1,0,3,1
9440,1927,male,46,postgrad,employed,upper-middle,married,europe,1,1,2,0,2, 1
9441,2057,other,48,postgrad,employed,middle,married,europe,1,2,1,1,2,  3
9442,13152,female,27,grad,employed,lower-middle,single,europe,0,0,8,1,0,    0
9443,14772,female,28,grad,employed,lower-middle,single,america,0,1,5,3,0,0
9444,11713,female,27,grad,employed,lower-middle,single,europe,0,1,6,3,0, 0
9445,16739,female,29,grad,employed,lower,single,america,0,1,6,1,0,0
9446,11322,female,26,grad,employed,lower,single,america,1,1,6,3,0,0
9447,7575,other,28,grad,employed,lower-middle,single,america,0,1,5,1,0,0
9448,7730,female,26,grad,employed,lower,single,oceania,0,0,8,3,0,   0
9449,7691,female,28,grad,employed,lower-middle,single,america,0,0,8,1,0,   0
9450,12097,female,66,grad,employed,middle,married,asia,7,8,2,1,0,  3
9451,8549,other,67,grad,employed,lower-middle,married,america,7,5,3,2,1,   3
9452,9469,female,61,grad,employed,middle,married,europe,6,5,3,2,1,    2
9453,5838,female,73,grad,employed,middle,married,america,8,8,3,2,0,  1
9454,16781,female,59,grad,employed,middle,married,europe,7,7,3,3,0,  1
9455,7867,female,64,grad,employed,lower-middle,married,europe,4,7,1,1,0,  2
9456,9892,female,50,grad,employed,middle,married,europe,8,4,3,3,1,1
9457,14685,female,56,grad,employed,lower-middle,married,asia,6,8,1,3,1,   1
9458,12881,female,50,grad,employed,lower-middle,married,europe,5,4,1,1,0,  1
9459,10610,female,66,grad,employed,lower-middle,married,america,4,4,3,2,0,    2
9460,5250,female,79,grad,employed,lower-middle,married,asia,7,7,2,3,0,  1
9461,5759,female,54,grad,employed,lower-middle,married,america,6,5,1,3,0,  1
9462,17081,female,74,grad,employed,lower-middle,married,asia,4,7,1,3,1,   1
9463,9459,other,35,postgrad,employed,lower-middle,single,asia,0,0,1,1,0,    1
9464,10722,other,32,postgrad,employed,middle,single,asia,0,0,0,0,0,   2
9465,13623,female,31,postgrad,employed,middle,single,asia,0,0,1,0,0,    2
9466,12384,female,33,postgrad,employed,lower-middle,single,asia,0,0,0,0,0,  3
9467,9369,male,27,grad,unemployed,middle,single,asia,5,0,4,3,1, 0
9468,8121,male,26,grad,unemployed,middle,single,europe,8,0,4,2,1, 0
9469,4855,male,30,grad,unemployed,middle,single,america,6,0,6,1,1, 0
9470,19375,male,27,grad,unemployed,middle,single,europe,8,0,7,2,0,    0
9471,18526,male,30,grad,unemployed,middle,single,america,6,0,4,1,1,  0
9472,2583,male,27,grad,unemployed,middle,single,asia,7,0,8,3,1,    0
9473,8266,male,26,grad,unemployed,middle,single,europe,4,0,6,3,0,0
9474,1659,male,26,grad,unemployed,middle,single,america,8,0,8,2,0,0
9475,12284,male,26,grad,unemployed,middle,single,europe,4,0,5,1,0, 0
9476,9538,male,28,grad,unemployed,middle,single,asia,8,0,8,2,1, 0
9477,18211,male,26,grad,unemployed,middle,single,america,7,0,6,1,1,    0
9478,5263,male,27,grad,unemployed,middle,single,america,6,0,5,1,0,    0
9479,2949,male,27,grad,unemployed,middle,single,europe,4,0,5,1,0,   0
9480,19409,male,29,grad,unemployed,middle,single,america,7,0,8,3,1,0
9481,19077,male,27,grad,unemployed,middle,single,europe,4,0,6,1,0,    0
9482,15837,other,42,unknown,unemployed,lower,single,europe,0,3,3,8,0,1
9483,2691,female,44,unknown,unemployed,lower,single,america,0,1,2,8,0,   2
9484,10935,female,41,unknown,unemployed,lower,single,america,0,3,2,4,1,  1
9485,18877,female,41,unknown,unemployed,lower,single,europe,0,1,1,5,1,2
9486,1542,female,45,unknown,unemployed,lower,single,asia,0,1,1,8,0,1
9487,16149,female,37,unknown,employed,lower,single,asia,0,1,17,5,0,   4
9488,12749,female,40,unknown,employed,lower,single,europe,0,1,11,7,0,    2
9489,19372,female,40,unknown,employed,lower,single,asia,0,1,22,6,1, 2
9490,16746,female,40,unknown,employed,lower,single,europe,0,1,9,4,0,   1
9491,4847,female,37,unknown,employed,lower,single,asia,0,1,17,4,0,2
9492,1579,female,37,unknown,employed,lower,single,asia,0,0,15,5,0, 1
9493,6168,female,38,unknown,employed,lower,single,europe,0,1,17,5,0,   1
9494,15712,other,36,unknown,employed,lower,single,europe,0,0,17,6,1, 4
9495,5361,female,38,unknown,employed,lower,single,america,0,0,14,7,1,    2
9496,7879,female,37,unknown,employed,lower,single,america,0,1,11,6,1,    4
9497,2919,female,26,grad,employed,lower-middle,married,europe,0,0,0,0,1,   3
9498,10600,female,26,grad,employed,middle,married,asia,0,0,0,0,1, 1
9499,13983,female,27,grad,employed,lower-middle,married,europe,0,0,0,1,1,  4
9500,17098,female,26,grad,employed,middle,married,asia,0,0,0,1,1,    2
9501,3898,female,28,grad,employed,lower-middle,married,europe,0,0,1,1,1,1
9502,3741,female,20,unknown,employed,lower,single,america,0,2,1,8,1, 0
9503,6230,female,19,unknown,employed,lower,single,asia,0,2,0,5,1,0
9504,5427,female,19,unknown,employed,lower,single,oceania,0,1,0,8,0,   0
9505,10811,female,20,unknown,employed,lower,single,asia,0,2,0,7,0,  0
9506,10867,female,18,unknown,employed,lower,single,oceania,0,3,0,8,0, 0
9507,19619,female,18,unknown,employed,lower,single,europe,0,2,1,5,1, 0
9508,14878,female,19,unknown,employed,lower,single,europe,0,2,1,4,1,0
9509,5089,female,20,unknown,employed,lower,single,asia,0,3,0,4,0, 0
9510,19897,female,19,unknown,employed,lower,single,europe,0,2,0,7,0,    0
9511,18768,female,19,unknown,employed,lower,single,europe,0,2,1,7,0,   0
9512,11812,female,19,unknown,employed,lower,single,europe,0,1,0,5,0,    0
9513,12631,other,20,unknown,employed,lower,single,europe,0,1,0,8,1,0
9514,5177,male,27,grad,employed,lower-middle,married,asia,0,0,2,0,0,  0
9515,17146,male,26,grad,employed,middle,married,europe,1,0,3,0,1,   0
9516,10440,male,29,grad,employed,middle,married,asia,0,1,3,0,0,0
9517,8541,male,26,grad,employed,middle,married,america,0,1,2,0,0, 0
9518,18139,male,28,grad,employed,middle,married,asia,1,1,3,0,0, 0
9519,5297,male,29,grad,employed,lower-middle,married,europe,1,1,2,0,0,   0
9520,7968,male,30,grad,employed,lower-middle,married,asia,0,0,1,0,1, 0
9521,5686,male,62,undergrad,employed,lower-middle,single,europe,0,3,8,8,2,3
9522,10841,male,53,undergrad,employed,lower-middle,single,oceania,0,2,5,6,3,1
9523,12017,male,65,undergrad,employed,lower-middle,single,asia,0,3,8,6,1,1
9524,6504,male,62,undergrad,employed,lower-middle,single,europe,0,2,6,4,1,   2
9525,9244,male,71,undergrad,employed,middle,single,europe,0,2,7,8,1,    2
9526,4025,male,70,undergrad,employed,lower-middle,single,europe,0,3,8,5,1,    1
9527,6280,male,51,undergrad,employed,lower-middle,single,asia,0,1,7,5,1, 1
9528,18120,male,50,undergrad,employed,middle,single,europe,0,1,5,4,2, 2
9529,14142,male,63,undergrad,employed,lower-middle,single,america,0,3,6,5,1,  2
9530,13770,male,72,undergrad,employed,lower-middle,single,america,0,2,7,4,1,    3
9531,18468,male,70,undergrad,employed,lower-middle,single,america,0,1,5,6,3,  1
9532,10019,male,54,undergrad,employed,middle,single,america,0,3,4,4,3,   2
9533,6686,male,50,undergrad,retired,lower-middle,married,asia,0,0,6,4,0,    2
9534,1820,male,78,undergrad,retired,lower-middle,married,asia,0,0,8,6,0,  2
9535,18707,male,53,undergrad,retired,lower-middle,married,europe,0,0,6,6,0,    4
9536,8626,male,79,undergrad,retired,lower-middle,married,europe,0,0,7,7,0,1
9537,12140,male,55,undergrad,retired,lower-middle,married,america,0,0,8,5,0,  1
9538,3565,male,66,undergrad,retired,lower-middle,married,europe,0,0,5,5,0,2
9539,17355,male,57,undergrad,retired,lower-middle,married,asia,0,0,4,5,0, 2
9540,6961,male,63,undergrad,retired,lower-middle,married,oceania,0,0,7,6,0,1
9541,13473,male,59,undergrad,retired,lower-middle,married,asia,0,0,4,6,0, 4
9542,11018,other,52,undergrad,retired,lower-middle,married,europe,0,0,4,8,0,  1
9543,2577,male,72,undergrad,retired,lower-middle,married,europe,0,0,6,5,0, 2
9544,19087,male,63,undergrad,retired,lower-middle,married,america,0,0,6,4,0, 4
9545,18463,male,40,unknown,employed,middle,single,europe,0,0,3,1,1, 0
9546,1468,other,38,unknown,employed,lower-middle,single,america,0,0,3,1,0,0
9547,15561,male,39,unknown,employed,lower-middle,single,america,0,0,3,0,1,   0
9548,11509,male,38,unknown,employed,lower-middle,single,asia,0,0,1,1,0,0
9549,16130,other,37,unknown,employed,lower-middle,single,europe,0,0,1,0,1, 0
9550,8786,male,39,unknown,employed,lower-middle,single,america,0,0,1,1,1,   0
